13,10,491,385
13,11,584,394
13,12,689,403
13,13,748,411
13,14,873,288
13,15,837,196
13,16,819,229
14,0,844,217
14,1,883,243
14,2,824,243
14,3,782,291
14,4,859,360
14,5,807,405
14,6,728,312
14,7,662,337
14,8,601,354
14,9,502,373
14,10,489,384
14,11,583,398
14,12,689,410
14,13,748,420
14,14,868,292
14,15,826,198
14,16,809,231
15,0,867,218
15,1,907,245
15,2,843,243
15,3,787,291
15,4,860,364
15,5,806,409
15,6,731,313
15,7,663,339
15,8,602,357
15,9,503,377
15,10,491,389
15,11,582,402
15,12,688,416
15,13,746,424
15,14,878,294
15,15,844,200
15,16,824,232
16,0,913,227
16,1,951,256
16,2,885,250
16,3,794,290
16,4,861,371
16,5,801,416
16,6,734,311
16,7,663,340
16,8,600,358
16,9,502,380
16,10,488,393
16,11,578,407
16,12,683,422
16,13,740,430
16,14,896,303
16,15,883,207
16,16,854,237
17,0,928,234
17,1,966,264
17,2,898,256
17,3,795,293
17,4,860,373
17,5,797,417
17,6,734,314
17,7,662,342
17,8,600,360
17,9,501,381
17,10,487,394
17,11,575,408
17,12,680,423
17,13,736,431
17,14,899,306
17,15,897,214
17,16,865,243
18,0,913,236
18,1,951,265
18,2,884,258
18,3,790,296
18,4,855,376
18,5,792,419
18,6,729,317
18,7,659,344
18,8,596,361
18,9,497,382
18,10,485,394
18,11,571,408
18,12,675,423
18,13,730,432
18,14,894,310
18,15,883,216
18,16,854,245
19,0,898,236
19,1,937,265
19,2,871,258
19,3,786,298
19,4,852,379
19,5,788,421
19,6,726,318
19,7,658,345
19,8,596,361
19,9,498,381
19,10,485,394
19,11,570,409
19,12,671,424
19,13,726,433
19,14,887,312
19,15,869,216
19,16,842,246
20,0,881,236
20,1,920,265
20,2,856,259
20,3,784,302
20,4,853,382
20,5,788,422
20,6,726,321
20,7,659,348
20,8,598,364
20,9,500,383
20,10,488,395
20,11,572,410
20,12,673,425
20,13,726,434
20,14,883,314
20,15,851,217
20,16,828,247
21,0,870,236
21,1,909,264
21,2,848,259
21,3,787,304
21,4,856,384
21,5,790,423
21,6,731,323
21,7,664,349
21,8,603,365
21,9,504,382
21,10,492,395
21,11,575,410
21,12,675,425
21,13,729,434
21,14,882,316
21,15,841,217
21,16,821,248
22,0,882,241
22,1,921,269
22,2,857,264
22,3,797,312
22,4,864,390
22,5,794,427
22,6,742,332
22,7,675,355
22,8,613,370
22,9,515,384
22,10,503,396
22,11,583,412
22,12,680,428
22,13,732,438
22,14,887,320
22,15,852,222
22,16,830,253
23,0,910,250
23,1,947,279
23,2,882,272
23,3,808,313
23,4,869,391
23,5,799,428
23,6,749,334
23,7,682,360
23,8,619,377
23,9,522,395
23,10,510,406
23,11,589,418
23,12,685,431
23,13,737,440
23,14,902,326
23,15,881,230
23,16,855,259
24,0,952,265
24,1,987,295
24,2,920,283
24,3,824,315
24,4,878,387
24,5,810,423
24,6,761,335
24,7,691,362
24,8,624,381
24,9,526,399
24,10,514,410
24,11,596,418
24,12,694,428
24,13,749,435
24,14,924,331
24,15,922,245
24,16,889,270
25,0,960,272
25,1,995,301
25,2,927,290
25,3,826,318
25,4,880,387
25,5,817,422
25,6,761,339
25,7,688,366
25,8,621,385
25,9,524,404
25,10,514,415
25,11,599,421
25,12,700,429
25,13,756,435
25,14,929,334
25,15,930,252
25,16,895,276
26,0,935,275
26,1,971,302
26,2,905,294
26,3,815,324
26,4,877,391
26,5,818,425
26,6,751,344
26,7,681,370
26,8,614,387
26,9,518,405
26,10,507,415
26,11,595,422
26,12,700,431
26,13,757,438
26,14,918,338
26,15,907,254
26,16,876,279
27,0,916,274
27,1,954,301
27,2,889,295
27,3,808,326
27,4,877,396
27,5,822,431
27,6,746,345
27,7,679,372
27,8,614,390
27,9,520,407
27,10,510,417
27,11,599,427
27,12,705,437
27,13,763,445
27,14,911,339
27,15,888,253
27,16,861,279
28,0,898,272
28,1,935,300
28,2,873,294
28,3,808,332
28,4,885,402
28,5,833,440
28,6,749,352
28,7,688,378
28,8,623,394
28,9,530,410
28,10,520,420
28,11,608,433
28,12,718,446
28,13,775,454
28,14,905,343
28,15,867,252
28,16,844,280
29,0,904,273
29,1,941,301
29,2,881,295
29,3,814,334
29,4,893,409
29,5,842,449
29,6,758,353
29,7,697,380
29,8,633,396
29,9,542,412
29,10,532,423
29,11,620,439
29,12,727,455
29,13,784,463
29,14,909,347
29,15,874,252
29,16,851,280
30,0,949,286
30,1,977,316
30,2,923,307
30,3,840,343
30,4,909,425
30,5,856,466
30,6,778,360
30,7,715,387
30,8,649,403
30,9,557,420
30,10,546,431
30,11,635,451
30,12,741,470
30,13,797,479
30,14,929,360
30,15,915,264
30,16,886,291
31,0,978,295
31,1,1005,326
31,2,950,315
31,3,855,349
31,4,916,433
31,5,862,475
31,6,793,363
31,7,726,391
31,8,660,405
31,9,567,422
31,10,555,433
31,11,641,455
31,12,747,476
31,13,802,486
31,14,942,367
31,15,945,273
31,16,912,299
32,0,982,302
32,1,1009,333
32,2,956,321
32,3,875,354
32,4,924,437
32,5,867,475
32,6,801,368
32,7,734,394
32,8,666,409
32,9,571,424
32,10,559,435
32,11,645,456
32,12,751,475
32,13,805,486
32,14,952,374
32,15,948,281
32,16,917,304
33,0,966,302
33,1,994,332
33,2,944,321
33,3,868,354
33,4,927,437
33,5,868,475
33,6,800,369
33,7,736,395
33,8,668,410
33,9,574,427
33,10,563,438
33,11,648,457
33,12,754,475
33,13,807,486
33,14,951,374
33,15,930,281
33,16,905,305
34,0,943,301
34,1,971,331
34,2,925,321
34,3,857,357
34,4,933,436
34,5,876,475
34,6,793,374
34,7,735,401
34,8,669,417
34,9,580,435
34,10,570,446
34,11,656,463
34,12,762,478
34,13,817,487
34,14,951,374
34,15,906,282
34,16,885,307
35,0,941,296
35,1,969,326
35,2,923,317
35,3,865,356
35,4,942,436
35,5,883,475
35,6,808,375
35,7,748,402
35,8,681,417
35,9,591,434
35,10,581,445
35,11,665,463
35,12,770,478
35,13,824,487
35,14,954,372
35,15,905,277
35,16,885,303
36,0,969,290
36,1,996,317
36,2,947,312
36,3,888,354
36,4,947,433
36,5,887,471
36,6,819,376
36,7,756,401
36,8,690,416
36,9,596,432
36,10,585,441
36,11,668,459
36,12,771,474
36,13,826,484
36,14,957,369
36,15,933,271
36,16,911,299
37,0,993,292
37,1,1018,319
37,2,968,315
37,3,905,354
37,4,952,432
37,5,892,468
37,6,826,374
37,7,762,399
37,8,694,413
37,9,601,427
37,10,590,437
37,11,674,453
37,12,777,469
37,13,831,479
37,14,967,369
37,15,957,274
37,16,933,300
38,0,1001,293
38,1,1025,320
38,2,977,315
38,3,912,353
38,4,958,426
38,5,899,461
38,6,831,372
38,7,766,396
38,8,699,411
38,9,605,426
38,10,595,436
38,11,680,450
38,12,782,463
38,13,837,472
38,14,973,367
38,15,965,275
38,16,940,301
39,0,985,292
39,1,1010,318
39,2,964,313
39,3,905,352
39,4,960,422
39,5,904,456
39,6,828,370
39,7,766,394
39,8,698,409
39,9,607,425
39,10,597,434
39,11,683,447
39,12,787,459
39,13,843,467
39,14,968,365
39,15,948,274
39,16,927,300
40,0,961,289
40,1,987,315
40,2,944,311
40,3,898,351
40,4,963,418
40,5,912,456
40,6,826,371
40,7,770,396
40,8,704,414
40,9,617,430
40,10,608,440
40,11,697,453
40,12,799,463
40,13,854,470
40,14,962,360
40,15,925,271
40,16,907,300
41,0,946,287
41,1,973,312
41,2,932,310
41,3,896,352
41,4,964,420
41,5,917,459
41,6,826,373
41,7,773,399
41,8,708,416
41,9,625,433
41,10,617,442
41,11,706,456
41,12,806,468
41,13,860,474
41,14,957,360
41,15,910,269
41,16,895,299
42,0,963,275
42,1,989,300
42,2,947,298
42,3,904,351
42,4,969,422
42,5,925,468
42,6,836,373
42,7,784,402
42,8,719,418
42,9,637,434
42,10,629,445
42,11,718,462
42,12,818,477
42,13,871,484
42,14,962,355
42,15,929,258
42,16,913,289
43,0,992,274
43,1,1015,301
43,2,973,298
43,3,914,349
43,4,974,422
43,5,928,467
43,6,842,371
43,7,791,401
43,8,725,418
43,9,645,438
43,10,637,448
43,11,723,466
43,12,822,479
43,13,874,485
43,14,970,354
43,15,958,257
43,16,938,288
44,0,1013,281
44,1,1036,306
44,2,990,304
44,3,918,348
44,4,971,424
44,5,924,467
44,6,841,370
44,7,789,398
44,8,725,416
44,9,645,437
44,10,635,447
44,11,720,463
44,12,818,477
44,13,869,483
44,14,971,355
44,15,981,264
44,16,956,292
45,0,998,282
45,1,1020,307
45,2,978,305
45,3,920,349
45,4,970,425
45,5,923,468
45,6,843,368
45,7,787,397
45,8,720,415
45,9,641,435
45,10,631,446
45,11,715,462
45,12,815,476
45,13,867,483
45,14,971,355
45,15,966,266
45,16,945,294
46,0,971,284
46,1,994,309
46,2,955,307
46,3,911,352
46,4,964,429
46,5,917,470
46,6,831,370
46,7,777,396
46,8,711,413
46,9,632,433
46,10,622,443
46,11,707,460
46,12,809,475
46,13,861,483
46,14,959,361
46,15,938,266
46,16,921,295
47,0,952,286
47,1,976,310
47,2,938,308
47,3,904,356
47,4,957,432
47,5,912,471
47,6,828,374
47,7,774,400
47,8,707,416
47,9,628,436
47,10,619,445
47,11,702,461
47,12,804,476
47,13,856,484
47,14,953,365
47,15,919,268
47,16,904,297
48,0,952,283
48,1,976,307
48,2,935,306
48,3,897,358
48,4,956,435
48,5,910,473
48,6,826,379
48,7,773,403
48,8,706,418
48,9,627,437
48,10,617,446
48,11,702,462
48,12,803,477
48,13,855,485
48,14,951,371
48,15,920,266
48,16,905,296
49,0,969,287
49,1,994,311
49,2,949,309
49,3,901,358
49,4,956,434
49,5,909,470
49,6,831,381
49,7,776,405
49,8,709,420
49,9,628,437
49,10,619,446
49,11,703,461
49,12,802,475
49,13,853,483
49,14,957,373
49,15,939,269
49,16,920,299
50,0,1000,305
50,1,1026,330
50,2,976,325
50,3,908,363
50,4,958,436
50,5,910,468
50,6,836,383
50,7,778,405
50,8,712,421
50,9,628,434
50,10,618,442
50,11,703,456
50,12,801,469
50,13,853,478
50,14,962,381
50,15,972,287
50,16,946,314
51,0,996,311
51,1,1022,336
51,2,972,331
51,3,908,367
51,4,957,439
51,5,910,470
51,6,834,387
51,7,778,408
51,8,711,425
51,9,631,438
51,10,621,447
51,11,704,459
51,12,802,471
51,13,854,480
51,14,960,386
51,15,969,294
51,16,943,320
52,0,965,315
52,1,992,340
52,2,944,335
52,3,901,375
52,4,954,444
52,5,910,476
52,6,828,392
52,7,776,414
52,8,710,429
52,9,633,443
52,10,623,451
52,11,707,466
52,12,804,478
52,13,855,486
52,14,948,391
52,15,937,297
52,16,915,324
53,0,944,318
53,1,970,342
53,2,924,338
53,3,891,379
53,4,948,449
53,5,906,481
53,6,821,397
53,7,772,419
53,8,708,435
53,9,633,450
53,10,624,458
53,11,706,473
53,12,802,485
53,13,852,493
53,14,937,395
53,15,916,300
53,16,896,328
54,0,932,320
54,1,959,345
54,2,912,341
54,3,888,391
54,4,945,462
54,5,905,495
54,6,820,404
54,7,771,426
54,8,705,438
54,9,631,451
54,10,622,459
54,11,707,478
54,12,802,496
54,13,852,506
54,14,930,402
54,15,904,302
54,16,885,330
55,0,953,324
55,1,979,349
55,2,932,345
55,3,894,395
55,4,946,468
55,5,906,504
55,6,824,409
55,7,777,431
55,8,711,443
55,9,638,455
55,10,629,463
55,11,712,485
55,12,805,505
55,13,854,516
55,14,935,407
55,15,925,305
55,16,904,335
56,0,992,341
56,1,1016,365
56,2,966,361
56,3,901,404
56,4,948,479
56,5,906,512
56,6,827,416
56,7,780,438
56,8,712,449
56,9,637,462
56,10,628,470
56,11,712,492
56,12,805,511
56,13,853,523
56,14,943,418
56,15,966,322
56,16,939,350
57,0,988,346
57,1,1013,371
57,2,962,367
57,3,900,408
57,4,945,480
57,5,902,514
57,6,824,420
57,7,775,443
57,8,708,455
57,9,634,470
57,10,624,478
57,11,705,497
57,12,798,515
57,13,847,525
57,14,944,420
57,15,961,328
57,16,934,356
58,0,962,350
58,1,989,375
58,2,940,371
58,3,896,413
58,4,944,487
58,5,899,519
58,6,822,426
58,7,773,447
58,8,704,459
58,9,629,472
58,10,620,481
58,11,702,500
58,12,796,518
58,13,844,530
58,14,939,428
58,15,934,333
58,16,912,360
59,0,949,352
59,1,977,377
59,2,928,373
59,3,897,418
59,4,948,490
59,5,903,522
59,6,825,432
59,7,777,453
59,8,709,465
59,9,633,478
59,10,624,486
59,11,706,505
59,12,800,522
59,13,848,533
59,14,941,433
59,15,921,334
59,16,900,362
60,0,948,355
60,1,976,379
60,2,928,375
60,3,902,429
60,4,954,500
60,5,907,530
60,6,835,443
60,7,784,461
60,8,716,472
60,9,640,484
60,10,630,491
60,11,711,511
60,12,805,528
60,13,853,539
60,14,948,444
60,15,921,337
60,16,901,366
61,0,965,362
61,1,992,385
61,2,943,383
61,3,908,435
61,4,957,504
61,5,910,534
61,6,840,451
61,7,788,469
61,8,719,480
61,9,642,491
61,10,632,498
61,11,713,517
61,12,805,533
61,13,855,543
61,14,952,450
61,15,938,345
61,16,916,373
62,0,994,373
62,1,1020,396
62,2,968,394
62,3,912,442
62,4,959,508
62,5,913,538
62,6,846,458
62,7,794,476
62,8,723,488
62,9,646,499
62,10,636,506
62,11,717,524
62,12,808,538
62,13,858,548
62,14,956,455
62,15,968,356
62,16,942,384
63,0,990,377
63,1,1016,399
63,2,965,397
63,3,910,441
63,4,957,507
63,5,912,536
63,6,842,456
63,7,792,475
63,8,720,486
63,9,645,498
63,10,635,504
63,11,716,521
63,12,808,536
63,13,857,546
63,14,953,454
63,15,965,360
63,16,941,387
64,0,961,378
64,1,988,400
64,2,939,398
64,3,903,440
64,4,952,503
64,5,906,531
64,6,833,454
64,7,784,471
64,8,712,482
64,9,637,492
64,10,627,498
64,11,711,514
64,12,803,530
64,13,852,539
64,14,947,453
64,15,934,362
64,16,914,390
65,0,944,378
65,1,973,399
65,2,923,398
65,3,895,442
65,4,948,503
65,5,904,532
65,6,826,456
65,7,779,475
65,8,708,487
65,9,635,498
65,10,626,505
65,11,709,520
65,12,801,534
65,13,850,542
65,14,941,452
65,15,917,362
65,16,898,390
66,0,925,378
66,1,954,400
66,2,906,399
66,3,886,448
66,4,945,513
66,5,902,544
66,6,822,463
66,7,777,482
66,8,708,494
66,9,636,507
66,10,627,514
66,11,711,532
66,12,802,546
66,13,850,555
66,14,936,458
66,15,897,362
66,16,880,391
67,0,934,378
67,1,963,400
67,2,914,399
67,3,889,453
67,4,942,521
67,5,898,554
67,6,822,468
67,7,774,487
67,8,706,498
67,9,635,509
67,10,626,516
67,11,708,537
67,12,798,555
67,13,846,566
67,14,935,464
67,15,909,361
67,16,888,390
68,0,978,388
68,1,1005,412
68,2,951,410
68,3,905,456
68,4,943,523
68,5,896,560
68,6,825,472
68,7,778,491
68,8,709,505
68,9,637,519
68,10,627,528
68,11,708,546
68,12,796,562
68,13,842,572
68,14,943,467
68,15,956,371
68,16,929,399
69,0,989,396
69,1,1015,421
69,2,960,416
69,3,904,457
69,4,939,520
69,5,894,559
69,6,820,471
69,7,772,491
69,8,703,505
69,9,633,520
69,10,624,529
69,11,703,547
69,12,792,563
69,13,838,572
69,14,944,465
69,15,967,377
69,16,938,405
70,0,966,399
70,1,994,424
70,2,940,419
70,3,892,460
70,4,935,529
70,5,883,563
70,6,813,473
70,7,764,490
70,8,695,503
70,9,622,518
70,10,612,526
70,11,690,545
70,12,779,563
70,13,827,574
70,14,939,476
70,15,945,381
70,16,919,408
71,0,950,400
71,1,978,425
71,2,926,420
71,3,885,463
71,4,931,534
71,5,877,564
71,6,808,475
71,7,759,492
71,8,691,504
71,9,617,517
71,10,607,525
71,11,683,544
71,12,773,562
71,13,820,573
71,14,937,482
71,15,928,382
71,16,904,410
72,0,928,402
72,1,957,426
72,2,906,422
72,3,879,468
72,4,927,535
72,5,869,566
72,6,810,480
72,7,759,498
72,8,693,510
72,9,615,523
72,10,604,530
72,11,678,549
72,12,766,566
72,13,814,577
72,14,932,482
72,15,906,384
72,16,884,412
73,0,920,401
73,1,949,424
73,2,899,421
73,3,879,470
73,4,929,536
73,5,872,567
73,6,812,484
73,7,761,500
73,8,694,513
73,9,615,524
73,10,604,532
73,11,678,550
73,12,768,567
73,13,816,578
73,14,930,481
73,15,899,383
73,16,878,412
74,0,945,398
74,1,973,420
74,2,920,418
74,3,888,473
74,4,932,535
74,5,873,568
74,6,817,489
74,7,765,506
74,8,698,517
74,9,618,529
74,10,606,536
74,11,679,552
74,12,768,568
74,13,815,579
74,14,938,482
74,15,923,381
74,16,900,410
75,0,976,404
75,1,1000,426
75,2,946,424
75,3,896,471
75,4,933,536
75,5,871,566
75,6,821,486
75,7,768,503
75,8,700,516
75,9,621,528
75,10,609,535
75,11,680,551
75,12,767,566
75,13,814,576
75,14,942,484
75,15,955,386
75,16,926,415
76,0,988,414
76,1,1014,439
76,2,955,432
76,3,898,468
76,4,934,531
76,5,871,558
76,6,821,482
76,7,769,500
76,8,703,515
76,9,624,529
76,10,613,537
76,11,682,550
76,12,768,560
76,13,814,568
76,14,942,482
76,15,967,395
76,16,936,422
77,0,969,414
77,1,995,439
77,2,939,432
77,3,892,468
77,4,929,530
77,5,867,557
77,6,816,480
77,7,764,497
77,8,697,511
77,9,618,524
77,10,606,532
77,11,676,545
77,12,764,558
77,13,811,566
77,14,938,484
77,15,947,395
77,16,921,421
78,0,938,413
78,1,966,438
78,2,913,432
78,3,879,470
78,4,918,532
78,5,859,560
78,6,808,482
78,7,756,500
78,8,688,515
78,9,608,528
78,10,597,536
78,11,669,550
78,12,756,562
78,13,803,571
78,14,927,486
78,15,916,394
78,16,894,422
79,0,920,413
79,1,949,437
79,2,897,432
79,3,872,473
79,4,915,537
79,5,857,565
79,6,804,485
79,7,754,503
79,8,685,518
79,9,607,530
79,10,596,539
79,11,668,553
79,12,755,567
79,13,801,576
79,14,920,490
79,15,899,394
79,16,878,422
80,0,919,412
80,1,948,436
80,2,895,432
80,3,872,481
80,4,919,546
80,5,861,576
80,6,805,492
80,7,754,510
80,8,685,522
80,9,607,536
80,10,597,544
80,11,670,561
80,12,758,577
80,13,806,587
80,14,917,495
80,15,897,393
80,16,875,422
81,0,943,417
81,1,971,441
81,2,916,438
81,3,873,483
81,4,916,549
81,5,859,582
81,6,803,495
81,7,753,514
81,8,686,528
81,9,608,543
81,10,597,551
81,11,669,567
81,12,757,583
81,13,804,594
81,14,919,498
81,15,922,398
81,16,896,428
82,0,984,433
82,1,1008,456
82,2,950,452
82,3,877,485
82,4,921,554
82,5,861,584
82,6,806,496
82,7,755,514
82,8,687,527
82,9,609,541
82,10,599,549
82,11,670,566
82,12,757,583
82,13,806,595
82,14,924,501
82,15,962,414
82,16,929,440
83,0,977,435
83,1,1002,460
83,2,945,453
83,3,879,488
83,4,918,557
83,5,854,586
83,6,808,497
83,7,756,514
83,8,688,526
83,9,610,539
83,10,599,548
83,11,668,565
83,12,752,583
83,13,799,595
83,14,926,507
83,15,956,416
83,16,925,442
84,0,951,436
84,1,976,461
84,2,921,453
84,3,879,494
84,4,915,564
84,5,848,588
84,6,809,501
84,7,756,517
84,8,686,528
84,9,608,540
84,10,597,548
84,11,665,565
84,12,747,584
84,13,793,596
84,14,923,514
84,15,930,416
84,16,903,443
85,0,930,436
85,1,958,460
85,2,904,454
85,3,872,498
85,4,912,566
85,5,847,592
85,6,805,506
85,7,754,523
85,8,686,535
85,9,608,547
85,10,597,556
85,11,664,571
85,12,747,589
85,13,793,600
85,14,917,515
85,15,908,417
85,16,885,444
86,0,921,435
86,1,949,458
86,2,896,453
86,3,873,502
86,4,914,569
86,5,848,595
86,6,808,512
86,7,757,528
86,8,688,539
86,9,611,552
86,10,600,560
86,11,666,575
86,12,748,593
86,13,794,604
86,14,917,518
86,15,898,416
86,16,877,443
87,0,940,434
87,1,966,457
87,2,913,453
87,3,879,504
87,4,918,568
87,5,851,595
87,6,813,515
87,7,761,532
87,8,693,544
87,9,615,557
87,10,603,564
87,11,670,580
87,12,751,595
87,13,796,606
87,14,924,517
87,15,917,417
87,16,893,443
88,0,978,444
88,1,1003,468
88,2,945,462
88,3,893,504
88,4,925,567
88,5,857,592
88,6,823,515
88,7,768,533
88,8,700,546
88,9,621,559
88,10,609,567
88,11,676,581
88,12,757,595
88,13,802,603
88,14,937,519
88,15,955,426
88,16,926,452
89,0,981,446
89,1,1006,469
89,2,948,464
89,3,895,504
89,4,925,564
89,5,859,587
89,6,820,516
89,7,765,534
89,8,694,549
89,9,615,563
89,10,604,571
89,11,671,582
89,12,754,593
89,13,802,599
89,14,939,518
89,15,958,428
89,16,927,455
90,0,959,445
90,1,985,468
90,2,931,462
90,3,890,502
90,4,929,563
90,5,873,585
90,6,817,515
90,7,765,533
90,8,694,548
90,9,616,562
90,10,605,570
90,11,677,581
90,12,765,592
90,13,814,598
90,14,935,517
90,15,935,427
90,16,910,453
91,0,941,445
91,1,968,468
91,2,917,463
91,3,887,502
91,4,929,564
91,5,876,590
91,6,813,516
91,7,766,534
91,8,693,552
91,9,617,567
91,10,607,575
91,11,680,586
91,12,770,597
91,13,818,603
91,14,931,516
91,15,917,427
91,16,895,454
92,0,926,442
92,1,953,465
92,2,903,460
92,3,880,505
92,4,931,568
92,5,883,596
92,6,813,517
92,7,769,536
92,8,696,551
92,9,621,567
92,10,611,575
92,11,688,589
92,12,779,602
92,13,828,609
92,14,930,518
92,15,900,424
92,16,880,453
93,0,938,434
93,1,964,456
93,2,915,454
93,3,886,505
93,4,931,571
93,5,885,603
93,6,819,515
93,7,774,536
93,8,704,550
93,9,629,566
93,10,620,574
93,11,695,591
93,12,783,607
93,13,830,615
93,14,932,518
93,15,913,417
93,16,893,446
94,0,968,432
94,1,992,453
94,2,943,453
94,3,898,505
94,4,935,572
94,5,890,606
94,6,827,516
94,7,780,537
94,8,709,553
94,9,635,571
94,10,625,580
94,11,700,596
94,12,788,612
94,13,834,619
94,14,939,518
94,15,943,416
94,16,921,446
95,0,972,433
95,1,993,453
95,2,946,454
95,3,902,504
95,4,934,569
95,5,887,604
95,6,827,515
95,7,779,536
95,8,707,552
95,9,632,569
95,10,622,578
95,11,698,594
95,12,786,610
95,13,833,616
95,14,941,516
95,15,947,417
95,16,923,447
96,0,950,432
96,1,971,452
96,2,926,453
96,3,895,501
96,4,932,564
96,5,886,599
96,6,822,513
96,7,777,533
96,8,706,550
96,9,632,568
96,10,622,577
96,11,698,591
96,12,786,605
96,13,831,611
96,14,936,511
96,15,927,416
96,16,905,445
97,0,932,431
97,1,955,452
97,2,910,451
97,3,883,500
97,4,927,562
97,5,884,597
97,6,814,513
97,7,771,533
97,8,702,551
97,9,629,569
97,10,619,578
97,11,695,591
97,12,785,605
97,13,831,610
97,14,926,511
97,15,907,415
97,16,888,444
98,0,915,428
98,1,939,448
98,2,896,449
98,3,877,498
98,4,928,560
98,5,887,595
98,6,813,513
98,7,772,534
98,8,704,553
98,9,633,572
98,10,624,581
98,11,701,594
98,12,790,605
98,13,835,609
98,14,923,508
98,15,889,412
98,16,872,442
99,0,915,421
99,1,937,442
99,2,897,443
99,3,879,495
99,4,926,556
99,5,886,592
99,6,815,511
99,7,773,533
99,8,706,552
99,9,635,571
99,10,625,581
99,11,702,593
99,12,790,603
99,13,835,607
99,14,921,504
99,15,890,406
99,16,873,437
100,0,922,417
100,1,939,437
100,2,902,439
100,3,874,486
100,4,916,543
100,5,879,582
100,6,807,504
100,7,766,528
100,8,700,549
100,9,629,569
100,10,620,578
100,11,696,588
100,12,785,596
100,13,830,598
100,14,914,494
100,15,900,404
100,16,880,433
101,0,928,418
101,1,944,438
101,2,906,438
101,3,873,482
101,4,912,534
101,5,877,573
101,6,805,499
101,7,763,523
101,8,698,546
101,9,629,566
101,10,619,575
101,11,694,583
101,12,783,589
101,13,829,590
101,14,913,491
101,15,908,406
101,16,885,433
102,0,912,417
102,1,928,438
102,2,892,436
102,3,861,477
102,4,904,526
102,5,873,564
102,6,797,494
102,7,758,519
102,8,698,544
102,9,632,565
102,10,623,573
102,11,697,579
